Brand,CPU,GPU,RAM,Monitor,Resolution,Storage,OS,Weight,Price
Dell,"Intel 10-Core i7-1255U (2P+8E, Base Clock 3.5GHz, Max Boost Clock Up to 4.7GHz, 12MB SmartCache, 12 Threads)",Intel Iris Xe Graphics,32GB DDR4,"15.6"" FHD (1920 x 1080) WVA Anti-glare Touchscreen, for crystal-clear visuals and vibrant image quality",,1TB PCIe SSD,Windows 11 Pro,3 - 3.9 lbs.,1119
Dell,Intel Core i7-1365U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,2TB Solid State Drive,Windows 11 Pro,2.7,1099
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,32GB DDR4,"15.6"" Touchscreen Anti-Glare LED Backlit WVA FHD (1920 x 1080) Display",,,,3 - 3.9 lbs.,1175
Dell,Intel Core i7-1185G7 vPro Processor,Intel Iris Xe Graphics,64GB DDR4,14 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,3.2,1249
Lenovo,Intel Core i3-10110U Processor,Intel UHD Graphics,8GB,15.6 Inches,1366 x 768,256GB SSD,Windows 11 Home,3.74 lbs,379.99
ASUS,"12th Gen Intel Core i3-1220P 1.1GHz 10 Core Processor (12MB Intel Smart Cache, up to 4.40GHz) ",,,,,16GB DDR4 RAM and 512GB PCIe NV Me M.2 SSD  ,,None,509
HP,Intel 12th Generation Core i7-1255U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,758
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,2TB PCIe SSD,Windows 11 Pro,3 - 3.9 lbs.,1175
Acer,Intel Core i7 11th Gen 11800H (2.30GHz),NVIDIA GeForce RTX 3060,16 GB,16 Inches,2560 x 1600,512 GB PCIe SSD,Windows 10 Home,5.29 lbs.,1699.99
HP,Intel Core i7-1355U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4.25,865
Dell,Intel Core i7-1255U,Intel HD Graphics,16GB,14 Inches,1920 x 1200,512GB SSD,Windows 11 Pro,3.2,749.99
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,32GB DDR4,"15.6"" Touchscreen Anti-Glare LED Backlit WVA FHD (1920 x 1080) Display",,,,3 - 3.9 lbs.,1245
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,32GB DDR4,15.6 Inches,1920 x 1080,2TB PCIe SSD,Windows 11 Pro,3 - 3.9 lbs.,1195
Dell,Intel Core i7-1365U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,512GB Solid State Drive,Windows 11 Pro,2.7,965
HP,Intel 12th Generation Core i7-1255U,Intel Iris Xe Graphics,64GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,956
HP,Intel 12th Generation Core i7-1255U,Intel Iris Xe Graphics,64GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,None,1012
DELL,Intel Core i7-1365U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,512GB Solid State Drive,Windows 11 Pro,2.7,965
Acer,Intel Celeron N4000 (1.10GHz) ,Intel UHD Graphics 600,4GB,15.6 Inches,1366 x 768,32 GB Flash,Chrome OS,None,222.75
Dell,Intel Core i7-1185G7 vPro Processor,Intel Iris Xe Graphics,64GB DDR4,14 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,3.2,1349
ASUS,"AMD Ryzen 7 6800H (Octa-core, 16 Threads, base clock speed 3.2 GHz, max turbo to 4.7GHz, 16MB L3 Cache); Dedicated Graphics Card, NVIDIA GeForce RTX 3060.",,32GB DDR5 RAM,"15.6"" WQHD (2560 x 1440) IPS Anti-glare, 100% DCI-P3, 165Hz, 3ms, Adaptive-Sync display. Up to 64GB RAM smoothly run your applications, as well as multiple programs and browser tabs all at once. Up to 2TB PCIe SSD boots up quickly, get to files faster, and have room for loads of files with the quick solid state drive. USB 3.2 Gen 2 Type-C, 2x USB 3.2 Gen 1 Type-A, USB 3.2 Gen 2 Type-C support DisplayPort / power delivery / G-SYNC, RJ45 LAN port, Audio Jack, HDMI 2.0b; Wi-Fi 6E(802.11ax) (Triple band) 2*2 + Bluetooth 5.2. The ASUS ROG Strix G15 runs on Windows 11 Home, providing a user",,,,4 - 4.9 lbs.,1399.99
ASUS,"AMD Ryzen 7 6800H (Octa-core, 16 Threads, base clock speed 3.2 GHz, max turbo to 4.7GHz, 16MB L3 Cache); Dedicated Graphics Card, NVIDIA GeForce RTX 3060.",AMD Radeon Graphics,16GB DDR5 RAM,15.6 Inches,2560 x 1440,1TB SSD,Windows 11 Home,None,1299
Dell,Intel Core i7-1255U,Intel HD Graphics,32GB,14 Inches,1920 x 1200,1TB SSD,Windows 11 Pro,3.2,949
Dell,Intel Core i7-12700H,NVIDIA GeForce RTX 3050Ti,8GB,16 Inches,3K (3072 x 1920),512GB SSD,Windows 11 Pro,4.5,925
Dell,Intel Core i5-1135G7 (Quad-Core),Intel HD Graphics 620,16GB,15.6 Inches,1920 x 1080,512GB PCIe NVMe M.2 Solid State Drive,Windows 11 Home,None,559.79
Dell,Intel Core i5-1035G1,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 11 Home,3 - 3.9 lbs.,479.99
DELL,Intel Core i7-1365U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,2TB Solid State Drive,Windows 11 Pro,2.7,1099
Dell,Intel Core i7-1365U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,1TB SSD,Windows 11 Pro,2.7,1049
Dell,Intel Core i7-1365U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,1TB Solid State Drive,Windows 11 Pro,2.7,1049
Dell,Intel Core i7-12700H,NVIDIA GeForce RTX 3060,32GB DDR5,16 Inches,3K (3072 x 1920),2TB SSD,Windows 11 Pro,4.5,1249.99
Acer,Intel Core i7 11th Gen 11800H,NVIDIA GeForce RTX 3070,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,1209.99
Dell,Intel Core i7-1165G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,699.99
HP,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 2050,32 GB,15.6 Inches,1920 x 1080,1 TB PCIe NVMe M.2 SSD,Windows 11 Pro,None,869.99
HP,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,17.3 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,None,789.97
Dell,Intel Core i7-12700,Intel UHD Graphics,32GB,12.5 Inches,1920 x 1080,512GB SSD + 1TB HDD,Windows 11 Pro,None,999.99
Dell,Intel Core i5-1035G1,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,256GB NVMe SSD,Windows 11 Home,3 - 3.9 lbs.,439.99
Acer,Intel Celeron N4020 Dual-core (2 Core) 1.10 GHz,Intel UHD Graphics 600,4 GB,14 Inches,1920 x 1080,128 GB SSD,Windows 11 Home,None,239.99
LG,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,16 Inches,1920 x 1200,1 TB SSD,Windows 11 Pro,None,1070.45
Dell,Intel Core i7-12700H,NVIDIA GeForce RTX 3050Ti,16GB,16 Inches,3K (3072 x 1920),512GB SSD,Windows 11 Pro,4.5,999.99
Dell,Intel Core i7-1255U,Intel HD Graphics,16GB,14 Inches,1920 x 1200,1TB SSD,Windows 11 Pro,3.2,849
Dell,Intel Core i7-12700H,NVIDIA GeForce RTX 3050Ti,8GB,16 Inches,3K (3072 x 1920),512GB SSD,Windows 11 Pro,4.5,925
Dell,Intel Core i7-1255U,Intel HD Graphics,32GB,14 Inches,1920 x 1200,512GB SSD,Windows 11 Pro,3.2,849
HP,Intel Core i7-1165G7,Intel HD Graphics,20GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,None,986.99
HP,Intel 12th Generation Core i7-1255U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,801
MSI,Intel Core i7 11th Gen 11800H (2.30GHz),NVIDIA GeForce RTX 3060,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,4.63 lbs.,1819.84
Dell,Intel Core i5-1135G7,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 11 Pro,3 - 3.9 lbs.,499
HP,AMD Ryzen 5 5500U,AMD Radeon Graphics,8GB,14 Inches,1366 x 768,256GB SSD,Windows 10 Home,None,369.99
Dell,Intel Core i7-12700H,NVIDIA GeForce RTX 3050Ti,16GB,16 Inches,3K QHD+,512GB SSD,Windows 11 Pro,4.5,999.99
HP,Intel 12th Generation Core i7-1255U,Intel Iris Xe Graphics,64GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Home,None,948
HP,Intel 12th Generation Core i7-1255U,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,852
Dell,Intel Core i5-1135G7 Quad Core Processor,Intel UHD Graphics,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,579.99
ASUS,"AMD Ryzen 7 6800H (Octa-core, 16 Threads, base clock speed 3.2 GHz, max turbo to 4.7GHz, 16MB L3 Cache); Dedicated Graphics Card, NVIDIA GeForce RTX 3060.",,32GB DDR5 RAM,"15.6"" WQHD (2560 x 1440) IPS Anti-glare, 100% DCI-P3, 165Hz, 3ms, Adaptive-Sync display. Up to 64GB RAM smoothly run your applications, as well as multiple programs and browser tabs all at once. Up to 2TB PCIe SSD boots up quickly, get to files faster, and have room for loads of files with the quick solid state drive. USB 3.2 Gen 2 Type-C, 2x USB 3.2 Gen 1 Type-A, USB 3.2 Gen 2 Type-C support DisplayPort / power delivery / G-SYNC, RJ45 LAN port, Audio Jack, HDMI 2.0b; Wi-Fi 6E(802.11ax) (Triple band) 2*2 + Bluetooth 5.2. The ASUS ROG Strix G15 runs on Windows 11 Home, providing a user",,,,None,1449
Dell,Intel Core i7-12700H,NVIDIA GeForce RTX 3050Ti,8GB,16 Inches,3K (3072 x 1920),512GB SSD,Windows 11 Pro,4.5,925
Dell,Intel Core i7-1255U,Intel HD Graphics,16GB,14 Inches,1920 x 1200,2TB SSD,Windows 11 Pro,3.2,949
ASUS,Intel Core i3 11th Gen,Intel UHD Graphics,20GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,None,689
Dell,Intel Core i7-1265U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,256GB SSD,Windows 11 Pro,3,1049
Dell,Intel Core i7-1265U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,256GB SSD,Windows 10 Pro,3,1049
DELL,Intel Core i7-1265U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,512GB SSD,Windows 11 Pro,3,1199
DELL,Intel Core i7-1265U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,512GB SSD,Windows 10 Pro,3,1099
HP,Intel 12th Generation Core i7-1255U,Intel Iris Xe Graphics,64GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,None,981
HP,Intel Core i3-1115G4,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,429.19
Dell,Intel Core i7-1255U,Intel HD Graphics,8GB,14 Inches,1920 x 1200,1TB SSD,Windows 11 Pro,3.2,849
Dell,Intel Core i7-1255U,Intel HD Graphics,8GB,14 Inches,1920 x 1200,2TB SSD,Windows 11 Pro,3.2,899.99
DELL,Intel Core i7-1265U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,1TB SSD,Windows 11 Pro,3,1149
DELL,Intel Core i7-1265U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,1TB SSD,Windows 10 Pro,3,1149.99
Dell,Intel Core i7-1265U (3.60GHz),Intel HD Graphics,16GB,14.0 Inches,1920 x 1200,512GB SSD,Windows 10 Pro,None,975
DELL,Intel Core i7-1265U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,2TB SSD,Windows 10 Pro,3,1199.99
ASUS,"AMD Ryzen 7 6800H (Octa-core, 16 Threads, base clock speed 3.2 GHz, max turbo to 4.7GHz, 16MB L3 Cache); Dedicated Graphics Card, NVIDIA GeForce RTX 3060.",AMD Radeon Graphics,64GB DDR5 RAM,15.6 Inches,2560 x 1440,2TB SSD,Windows 11 Home,4 - 4.9 lbs.,1599.99
Lenovo,Intel Core i5 12th Gen i5-1245U Deca-core (10 Core),Intel Iris Xe Graphics,8 GB,14 Inches,1920 x 1080,256 GB SSD,Chrome OS,None,1017.63
Dell,AMD Ryzen 5,AMD Radeon,8GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,450
Lenovo,Intel Core i7-1165G7,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,512GB SSD,Windows 10 Home,3.08 lbs,1099.99
Dell,Intel Core i5-1135G7,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,3 - 3.9 lbs.,499.99
ASUS,Intel Core i3 11th Gen,Intel UHD Graphics,20GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,699
DELL,Intel Core i7-1265U,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,2TB SSD,Windows 11 Pro,3,1299
MSI,Intel Core i5-10500H,NVIDIA GeForce RTX 3050,8 GB,15.6 Inches,1920 x 1080 IPS-Level 144 Hz,256 GB NVMe SSD,Windows 10 Home,4.10 lbs.,756.79
Dell,Intel Core i5-1135G7,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11,None,598.79
Dell,Intel Core i7-1255U,Intel HD Graphics,32GB,14 Inches,1920 x 1200,2TB SSD,Windows 11 Pro,3.2,1049.99
Lenovo,Intel Core i9-13900HX,NVIDIA GeForce RTX 4070,16GB,16 Inches,2560 x 1600,1TB SSD,Windows 10 Home,None,1599.99
Dell,Intel Core i7-1260P,NVIDIA GeForce MX550,32GB DDR4,16 Inches,3840 x 2400,512GB SSD,Windows 11 Pro,4.5,1049.99
Dell,Intel Core i5-1035G1,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 11 Pro,3 - 3.9 lbs.,548.79
Dell,Intel Core i7-1260P,NVIDIA GeForce MX550,32GB DDR4,16 Inches,3840 x 2400,1TB SSD,Windows 11 Pro,4.5,1099.99
HP,AMD Ryzen 5 5500U,AMD Radeon Graphics,8GB,15.6 Inches,1920 x 1080,512GB PCIe SSD,Windows 10 Home,4.42 lbs.,699.99
HP,Intel Core i5-1335U,Intel Iris Xe,32GB,17.3 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Pro,None,836.79
ASUS,AMD Ryzen 7 7735HS,GeForce RTX 4050,32GB DDR5,17.3 Inches,1920 x 1080,1TB PCIe 4.0 SSD,Windows 11,4.85 lbs.,1419
ASUS,Intel Core i3 11th Gen,Intel UHD Graphics,12GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Home,None,549
Lenovo,Intel Core i7 11th Gen i7-1160G7 Quad-core (4 Core) 2.10 GHz,Intel HD Graphics,16 GB,13.3 Inches,2160 x 1350,256 GB SSD,Windows 11 Pro,None,839.99
Microsoft,Intel Core i5-11300H (3.10GHz),Intel Iris Xe Graphics 2400,8GB,14.4 Inches,2400 x 1600 PixelSense Display @ up to 120Hz,256GB SSD,Windows 11 Home,3.83 lbs.,1399.99
Dell,Intel Core i7-1260P,NVIDIA GeForce MX550,16GB,16 Inches,3840 x 2400,512GB SSD,Windows 11 Pro,4.5,949.99
Dell,Intel Core i5-1135G7,Intel HD Graphics 620,16GB,15.6 Inches,1920 x 1080,256GB PCIe NVMe M.2 Solid State Drive,Windows 11 Home,None,506.69
Lenovo,AMD Ryzen 7 5700U Octa-core (8 Core) 1.80 GHz,AMD Radeon Graphics,8 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 10 Pro,5.15,618
Lenovo,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,None,895.97
Dell,AMD Ryzen 5 5625U,AMD Radeon R5,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,None,599.99
ASUS,Intel Core i3 11th Gen,Intel UHD Graphics,20GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,639
ASUS,Intel Core i3 11th Gen,Intel UHD Graphics,4GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 11 Home,None,459
HP,Intel Core i5 12th Gen 1235U (1.30GHz),Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,256GB PCIe SSD,Windows 10 Pro (available through downgrade rights from Windows 11 Pro),3.83 lbs.,787
HP,Intel Core i7-1355U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,4.25,999.99
ASUS,Intel Core i3 11th Gen,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,None,569
ASUS,Intel Core i3 11th Gen,Intel UHD Graphics,4GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 11 Pro,None,499
Dell,Intel Core i5 1145G7,Intel HD Graphics 620,16GB,14 Inches,1920 x 1080,256GB NVMe SSD,Windows 10 Pro,None,699.99
Lenovo,AMD Ryzen 7-7735HS,NVIDIA GeForce RTX 4050,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Onyx Grey,None,819.99
MSI,Intel Core i7,GeForce RTX 3070,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,1394.95
Dell,"Intel Core i7-1255U Processor (10 Cores, 12 Threads, 12MB Cache, 1.20 GHz base frequency, up to 4.70 GHz max turbo frequency)",Intel Iris Xe Graphics,32GB DDR4 high-bandwidth RAM to smoothly run multiple applications and browser tabs all at once,"15.6"" Touchscreen Anti-Glare LED Backlit WVA FHD (1920 x 1080) Display",,,,None,899.99
HP,Intel Core i3-1115G4,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,3 - 3.9 lbs.,469.79
ASUS,Intel Core i3 11th Gen,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Home,None,519
ASUS,Intel Core i3 11th Gen,Intel UHD Graphics,12GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,None,599
ASUS,Intel Core i3 11th Gen,Intel UHD Graphics,20GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,None,749
Dell,Intel Core i7-12700H,NVIDIA GeForce RTX 3060,64GB DDR5,16 Inches,3K (3072 x 1920),2TB SSD,Windows 11 Pro,4.5,1399.99
HP,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core),Intel UHD Graphics,8 GB,13.3 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,2.69 lb,1113.11
HP,Intel Core i7-1255U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,3.75,799.99
Lenovo,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,256 GB SSD,Windows 11 Pro,None,1458.86
Dell,Intel Core i7-1185G7,Intel HD Graphics,16GB,14 Inches,1920 x 1080,256GB SSD,Windows 10,3.09 lbs,849
HP,Intel Pentium 8 GB memory; 64 GB eMMC,,,,,64 GB eMMC,,None,269.99
HP,Intel Core i5-1235U,Intel Iris Xe Graphics,8GB,14 Inches,1920 x 1080,512GB PCIe SSD,Windows 11 Pro,3 - 3.9 lbs.,689.99
Lenovo,Intel Core i7 i7-1165G7 Quad-core (4 Core) 2.80 GHz,Intel IrisWUXGA 1920 x 1200,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 10 Pro,2.49 lbs.,1599.99
HP,Intel Core i5-1335U (10-Core) Processor,Intel Iris Xe Graphics,32 GB DDR4 3200 MHz RAM,"17.3"" IPS Anti-Glare FHD (1920 x 1080) Display",,"1 TB, M.2, PCIe NVMe, SSD",,None,787.79
HP,Intel Core i5-1335U (10-Core) Processor,Intel Iris Xe Graphics,32 GB,17.3 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,None,757.79
Microsoft,Intel i5-1135G7,Intel Iris Xe Graphics,8GB,13.5 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,759.99
Dell,"Intel Core i7-1255U Processor (10 Cores, 12 Threads, 12MB Cache, 1.20 GHz base frequency, up to 4.70 GHz max turbo frequency)",Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,1TB PCIe NVMe M.2 Solid State Drive,Windows 11 Home,None,1109
Dell,Intel Core i7-1255U Processor,Intel Iris Xe Graphics,64GB,14 Inches,1920 x 1080,1TB PCIe SSD,Windows 11 Home,None,999.99
HP,Intel Core i3-1115G4,Intel UHD Graphics,12GB,15.6 Inches,1366 x 768,512GB SSD,Windows 11 Home,5 - 5.9 lbs.,539.99
Dell,Intel Core i5-1035G1,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,None,499.99
Dell,Intel Core i5-1035G1,  Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,512GB PCIe NVMe M.2 SSD,Windows 11 Home,None,574.79
HP,Intel 13th Generation Core i7 Evo Platform 1355U,Intel Iris Xe Graphics,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Home,None,928.29
Lenovo,Intel Core i7 12th Gen i7-12700H Tetradeca-core (14 Core) 2.30 GHz,NVIDIA RTX A2000 with 8 GB,32 GB Total RAM,16 Inches,3840 x 2400,1 TB SSD,Windows 11 Pro,None,2512.83
HP,Intel Core i7-1355U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Pro,4.25,999.99
HP,Intel Core i7-1355U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,3 - 3.9 lbs.,799
Dell,Intel Core i5-1145G7 vPro,  Intel HD Graphics 620,32GB,"14"" FHD (1920x1080) Non-Touch, Anti-Glare, 250nits",1920x1080,1TB PCIe M.2 Solid State Drive,Windows 11 Pro,None,875
Dell,"Intel Core i5-1135G7 (4 Cores, 8 Threads, 8MB Cache, Base Frequency at 2.4 GHz, up to 4.2 GHz)",Intel HD Graphics 620,32GB,15.6 Inches,1366 x 768,1TB SSD,Windows 11 Home,None,599.79
MSI,Intel Core i5 10th Gen 10500H (2.50 GHz),NVIDIA GeForce GTX 1650,8 GB,15.6 Inches,1920 x 1080 IPS-Level 60 Hz,256 GB PCIe SSD,Windows 10 Home,4.10 lbs.,696.97
MSI,Intel Core i7,NVIDIA GeForce RTX,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,1414.95
Dell,Intel Core i5-1145 G7,Intel HD Graphics,16GB,14 Inches,1920 x 1080,512GB SSD,Windows 10 2T9RC,3.09 lbs,749.99
HP,Intel Core i3-1125G4,Intel UHD Graphics,8GB,17.3 Inches,1600 x 900,512GB SSD,Windows 11 Pro,4.6,599.99
Dell,Intel Core i7-1260P,NVIDIA GeForce MX550,16GB,16 Inches,3840 x 2400,1TB SSD,Windows 11 Pro,4.5,999.99
HP,Intel Core i3-1115G4,Intel HD Graphics,8GB,17.3 Inches,1920 x 1080,1TB NVMe SSD,Windows 11 Pro,5 - 5.9 lbs.,565.79
HP,Intel Core i3-1115G4,Intel HD Graphics,16GB,17.3 Inches,1920 x 1080,512GB NVMe SSD,Windows 11 Pro,5 - 5.9 lbs.,561.5
Dell,Intel Core i7-1260P,NVIDIA GeForce MX550,64GB DDR4,16 Inches,3840 x 2400,2TB SSD,Windows 11 Pro,4.5,1299
HP,Intel Core i5-1335U (10-Core) Processor,Intel Iris Xe Graphics,16 GB,17.3 Inches,1920 x 1080,1 TB SSD,Windows 11 Home,None,709.39
Dell,Intel Core i5-1145G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,3 - 3.9 lbs.,1162.99
ASUS,Intel Core i7-12700H,NVIDIA GeForce RTX 4070,32GB DDR4,"15.6"" FHD 144Hz Display",1920x1080,2TB SSD,Windows 11 Home,None,1489.99
Dell,Intel Core i7-1255U Processor,Intel HD Graphics,32GB,16 Inches,1920 x 1080,1TB SSD,Windows 10 Home,None,1099.99
Dell,"Intel Core i5-1135G7 (8 MB Cache, 8 Threads, Up to 4.20 GHz)",Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Professional (64-bit),None,575
MSI,Intel Core i9-12900H,"GeForce RTX 3060 6GB GDDR6 Dual (Integrated+Dedicated) Graphics, VR Ready",64GB DDR5 SODIMM,"17.3"" Full HD (1920x1080) 144Hz Refresh Rate IPS Display; 240W Power Supply, 4-Cell 99 WHr Battery; Blue Color,. 2TB PCIe NVMe SSD; 1 HDMI, 1 mini Display Port, Thunderbolt 4 (Type-C), USB 3.2 Type-C Gen2, SD Reader, No Optical Drive, Headphone/Microphone Combo Jack. Windows 11 Home-64., 1 Year Manufacturer warranty from Velztorm (Professionally upgraded by Velztorm)",,,,None,1859
Dell,Intel Core i7-1260P,NVIDIA GeForce MX550,16GB,16 Inches,3840 x 2400,2TB SSD,Windows 11 Pro,4.5,1049.99
Dell,Intel Core i7-12700H,NVIDIA GeForce RTX 3050 Ti,32GB,16 Inches,1920 x 1200,512GB SSD,Windows 11 Pro,4.21,1099.99
Dell,Intel Core i7-1165G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920x1080,512GB SSD,Windows 11 Home,None,865
Lenovo,i7-1165G7,Intel Iris Xe Graphics,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,None,1099.99
Dell,Intel Core i7-1255U Processor,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,512GB SSD,Windows 11 Pro,3.5,765
Dell,Intel Core i7-1260P,NVIDIA GeForce MX550,64GB DDR4,16 Inches,3840 x 2400,1TB SSD,Windows 11 Pro,4.5,1249.99
Dell,Intel Core i7-1255U Processor,Intel Iris Xe Graphics,64GB,14 Inches,1920 x 1080,2TB PCIe SSD,Windows 11 Home,None,1049.99
HP,Intel core i5-1137G7,Intel HD Graphics 620,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Pro,None,599.79
DELL,Intel Core i5 13th Gen,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,256GB SSD,Windows 11 Pro,2.91 lbs,1296.9
Microsoft,Intel Core i7-1185G7,Intel Iris Xe Graphics,16GB,13 Inches,2880 x 1920,256GB SSD,Windows 11 Home,1.96 lbs.,1049
Dell,Intel Core i7-1260P,NVIDIA GeForce MX550,32GB DDR4,16 Inches,3840 x 2400,2TB SSD,Windows 11 Pro,4.5,1199.99
Lenovo,Intel Core i5-1130G7,Intel Iris Xe Graphics,16GB,13.3 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,799.99
Aorus,Intel Core i7 12700H (2.30GHz),NVIDIA GeForce RTX 3080 Ti,16 GB,17.3 Inches,1920 x 1080,1 TB SSD,Windows 11 Home,5.95 lbs.,2340.99
Acer,AMD Ryzen 7 7735HS,NVIDIA GeForce RTX 4070,16GB,2560 x 1600 IPS,165Hz,512GB SSD,Windows 10 Home,None,1149.99
Lenovo,Intel Core i7-8550U (2.8GHz),NVIDIA GeForce GTX 1050,16GB,14 Inches,1920 x 1080,512GB SSD,Windows 10 Home,1.00 lbs,699.99
