Brand,CPU,GPU,RAM,Monitor,Resolution,Storage,OS,Weight,Price
MSI,Intel Core i7HX,NVIDIA GeForce RTX 3070 Ti,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Home,,2379.99
HP,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,Intel UHD Graphics,16 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,,941.99
Lenovo,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz,Intel Iris Xe Graphics,16 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1052.34
Lenovo,Intel Xeon E5-2630 v3 (2.30GHz),Intel HD Graphics,16GB,14 Inches,1920 x 1080,256GB SSD,Windows 10 Pro,,801.99
HP,Intel Core i5 13th Gen i5-1345U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,13.5 Inches,1920 x 1280,512 GB SSD,Windows 11 Pro,,1997.17
Asus,Intel Celeron N4500 Dual-core (2 Core) 1.10 GHz,Intel UHD Graphics,4 GB,15.6 Inches,1920 x 1080,64 GB Flash Memory,Chrome OS,,353.99
ASUS,Intel Core i3-1215U,Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,3 - 3.9 lbs.,439.99
Lenovo,Ryzen 9 6900HS Creator Edition,AMD Radeon RX Vega M Graphics,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Home,1.00 lbs,849.86
HP,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core),Intel Iris Graphics,16 GB,13.3 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1534.05
Lenovo,AMD Ryzen 5 5625U,AMD Radeon Graphics,16GB,14 Inches,1920 x 1080,256GB SSD,Windows 11 Home,,747.5
MSI,Intel Core i7 13th Gen 13620H (2.40GHz),NVIDIA GeForce RTX 4060,16GB,15.6 Inches,1920 x 1080 IPS-Level 144 Hz,1TB NVMe SSD,Windows 11 Home,4.63 lbs.,1524.99
HP,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1200,256 GB SSD,Windows 11 Pro,,1664.2
Lenovo,Intel Core i7 13th Gen i7-1370P Tetradeca-core (14 Core),NVIDIA RTX A500,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1929.52
HP,Intel Core i7 13th Gen i7-1370P Tetradeca-core (14 Core),Intel Iris Xe Graphics,8 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1892.03
Asus,Intel Core i7-8550U (2.70GHz),Intel UHD Graphics 620,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,,1225.11
Lenovo,Intel Core i7 12th Gen i7-1265U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Home,,2136.99
Lenovo,Intel Core i7-1255U (E-cores up to 3.50GHz),Intel HD Graphics 620,16GB,14 Inches,1920 x 1080,1TB SSD,Windows 10 Pro 64 preinstalled through downgrade rights in Windows 11 Pro 64,,1152.99
Lenovo,Intel Core i5-1135G7,Intel Iris Xe Graphics,16GB,13.3 Inches,1920 x 1200,512GB PCIe NVMe SSD,Windows 10 Pro,,645.0
Lenovo,Intel Core i7 13th Gen i7-1365U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,2414.8
Lenovo,AMD Ryzen 7 PRO 6850U Octa-core (8 Core) 2.70 GHz,AMD Radeon 680M Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1198.88
Lenovo,Intel Core i7 13th Gen i7-1360P Dodeca-core (12 Core),NVIDIA RTX A500,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1597.73
HP,AMD Ryzen 5 7530U,AMD Radeon Graphics,16GB,17.3 Inches,1600 x 900,1TB SSD,Windows 11 Home,4 - 4.9 lbs.,649.99
Lenovo,Intel Core i5-1335U,Intel HD Graphics 620,16GB,14 Inches,1920 x 1080,256GB SSD,Windows 11 Home,,1478.47
Asus,Intel Core i5-8250U,Intel UHD Graphics 620,8GB,14 Inches,1920 x 1080,512GB SSD,Windows 10 Home,,1779.99
HP,Intel Core i5 13th Gen i5-1345U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1789.0
Lenovo,AMD Ryzen 7 5700U,AMD Radeon Graphics,16GB,14.0 Inches,2240 x 1400,1TB SSD,Windows 11 Pro,3.42,775.0
Lenovo,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1040.82
HP,Intel Core i7 13th Gen i7-1365U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1764.4
HP,Intel Core i7 13th Gen i7-1370P Tetradeca-core (14 Core),Intel UHD Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1992.2
Lenovo,Intel Core i5-13400F,NVIDIA GeForce RTX 3050,8GB,13.3 Inches,1920 x 1080,512GB SSD,Windows 11 Home 64-bit,18.48 lbs,649.99
Asus,Intel Core i7-8550U (2.70GHz),Intel UHD Graphics 620,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,,1130.97
HP,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1779.0
Lenovo,AMD Ryzen 7 PRO 6850U Octa-core (8 Core) 2.70 GHz,AMD Radeon 680M Graphics,16 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1379.81
HP,AMD Ryzen 3 5300U (Beats i7-1065G7),  AMD Radeon Graphics,32GB,15.6 Inches,1366 x 768,1TB SSD,Windows 11 Home,3.75,529.99
Lenovo,AMD Ryzen 7 PRO 2.70GHz,AMD Radeon Graphics,16GB,16 Inches,1920 x 1200,512GB SSD,Windows 11 Pro 64-bit,,1648.99
Lenovo,Intel Core i5-1135G7,Intel HD Graphics,8GB,14 Inches,1920 x 1080,256GB SSD,Windows 11,1.00 lbs,353.11
Lenovo,Intel Core i7-1265U,Intel Iris Xe Graphics,16GB,14 Inches,3840x2400,512GB SSD,Windows 10 Pro,3 - 3.9 lbs.,1799.99
Dell,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core),Intel HD Graphics,8 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,,1081.8
Lenovo,AMD Ryzen 5 7530U,AMD Radeon Graphics,8 GB,16 Inches,1920 x 1200,256 GB SSD,Windows 11 Pro,,640.99
Asus,Intel Core i7-8550U (2.70GHz),Intel UHD Graphics 620,16GB,14 Inches,1920 x 1080,512GB SSD,Windows 10 Home,,1570.38
Asus,Intel Core i7-8550U (2.70GHz),Intel UHD Graphics 620,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,,1319.99
HP,Intel Core i7 13th Gen i7-1360P Dodeca-core (12 Core),Intel UHD Graphics,16 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,2009.99
ASUS,Intel Core i3-1215U Processor,  Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,3.75 lbs.,429.0
HP,Intel Celeron N4020,Intel UHD Graphics,4GB,14 Inches,1920 x 1080,64GB eMMC,Windows 10 Home,,314.97
Acer,Intel Core i7-1260P (3.1GHz),Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1080,512GB SSD,Windows 11 Home,,898.99
Lenovo,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,256 GB SSD,Windows 11 Pro,,831.34
HP,Intel Core i7 13th Gen i7-1370P Tetradeca-core (14 Core),Intel Iris Xe Graphics,16 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1939.15
Lenovo,AMD Ryzen 5 7535HS,NVIDIA GeForce RTX 2050,8GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,,569.99
Lenovo,Intel Core i5-1135G7,Intel Iris Xe Graphics,12GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,3.74,599.98
MSI,Intel Core i9-13950HX,NVIDIA GeForce RTX 4060,16GB,16 Inches,2560 x 1600,1TB NVMe SSD,Windows 11 Pro,5.95 lbs.,2279.97
Microsoft,Intel Core i5 1135G7,Intel HD Graphics 620,8 GB,12.3 Inches,1920 x 1080,128 GB SSD,Windows 10 Home,,799.99
HP,Intel Core i5 13th Gen i5-13500 Tetradeca-core (14 Core),Intel UHD Graphics 770,8 GB,"27"" QHD 2560 x 1440",2560 x 1440,256 GB PCIe 3.0 x4 NVMe SSD,Windows 11 Pro (64-Bit),,1519.99
HP,Intel Core i7 13th Gen i7-1365U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,2036.96
Lenovo,Intel Core i7 12th Gen i7-1265U Deca-core (10 Core) 1.80 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,,1064.99
ASUS,Intel Core i5-1135G7,Intel Iris Xe Graphics,36GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,3 - 3.9 lbs.,629.0
MSI,Intel Core i7-12700H (2.9GHz),Intel UHD Graphics 620,32GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 11 Pro,,2801.91
Dell,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,Intel Iris Xe Graphics,16 GB,15.6 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,,1278.99
Acer,ARM Cortex A73 Quad-core (4 Core) 2 GHz,ARM Mali-G72 MP3,4 GB,11.6 Inches,1366 x 768,32 GB Flash Memory,Chrome OS,,272.05
Dell,Intel Celeron N4500 Dual-core (2 Core) 1.10 GHz,Intel UHD Graphics,8 GB,11.6 Inches,1366 x 768,32 GB Flash Memory,Chrome OS,,439.99
MSI,Intel Core i7-11800H,NVIDIA GeForce RTX 3050,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,4 - 4.9 lbs.,1309.99
HP,AMD Ryzen 7 PRO 7840U Octa-core (8 Core),AMD Radeon Graphics,32 GB,14 Inches,2560 x 1600,512 GB SSD,Windows 11 Pro,,1849.99
MSI,Intel Core i9 13th Gen i9-13980HX Tetracosa-core (24 Core) 2.20 GHz,NVIDIA GeForce RTX 4070 with 8 GB True,32 GB,17 Inches,2560 x 1600,2 TB SSD,Windows 11 Pro,,3349.0
ASUS,Intel Core i7-12650H,NVIDIA GeForce RTX 3070 Ti,32GB,16 Inches,1920 x 1080,2TB NVMe SSD,Windows 11 Pro,5 - 5.9 lbs.,1599.99
HP,Intel N100 (4 Core),Intel HD Graphics,8 GB,11.6 Inches,1366 x 768,128 GB SSD,Windows 10 Home,,843.06
HP,Intel Core i7 13th Gen i7-13800H Tetradeca-core (14 Core),Intel Iris X? Graphics,32 GB,16 Inches,3840 x 2400,1 TB SSD,Windows 11 Pro,,2657.59
Lenovo,Intel Core i7 12th Gen i7-12800H,Intel Iris Plus Graphics,16 GB,16 Inches,2560 x 1600,512 GB SSD,Windows 10 Home,,1692.02
Lenovo,Intel Core i7-13700H,NVIDIA GeForce RTX 4060 8GB,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Home,,1099.99
HP,Intel Core i7 13th Gen i7-13700 Hexadeca-core (16 Core),Intel UHD Graphics 770,16 GB,"27"" QHD 2560 x 1440",2560 x 1440,512 GB PCIe 4.0 x4 NVMe SSD,Windows 11 Pro (64-Bit),,1849.99
Dell,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core),Intel Iris Xe Graphics,8 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,,729.77
Hewlett-Packard,Intel Core i5-1335U,Intel HD Graphics 620,16GB,17.3 Inches,1920 x 1080,256GB SSD,Windows 11 Home,,992.31
Acer,Intel Core i5 12th Gen i5-1235U Deca-core (10 Core) 1.30 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1080,256 GB SSD,Chrome OS,,839.99
Dell,Intel Celeron N4500 Dual-core (2 Core) 1.10 GHz,Intel UHD Graphics,4 GB,11.6 Inches,1366 x 768,32 GB Flash Memory,Chrome OS,,316.99
Lenovo,AMD Ryzen 7 5700U,Vega 8,16GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 10 Pro,3 - 3.9 lbs.,939.99
Dell,Intel Core i5 13th Gen i5-1345U Deca-core (10 Core),Intel Iris Xe Graphics,8 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 10 IoT Enterprise,,1004.34
EliteBook,AMD Ryzen 5 7530U,AMD Radeon Graphics,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,,1044.47
MSI,Intel Core i7 12th Gen i7-12650H Deca-core (10 Core) 1.70 GHz,NVIDIA GeForce RTX 4060 with 8 GB In-plane Switching,16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 NVIDIA GeForce RTX 4060 with 8 GB In-plane Switching,,1169.99
HP,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1200,1 TB SSD,Windows 11 Pro,,2199.0
Dell,Intel Core i7 12th Gen i7-1265U Deca-core (10 Core),Intel Evo Platform,16 GB,14 Inches,1920 x 1080,512 GB SSD,Windows 11 P,,1199.99
MSI,Intel Core i7 13th Gen 1355U (1.70GHz),Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1200,1TB SSD,Windows 11 Home,3.09 lbs.,871.8
HP,AMD Ryzen 5 PRO 7540U Hexa-core (6 Core),AMD Radeon Graphics,16 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1411.99
Lenovo,Intel Core i7-1165G7,Intel Iris Xe,12GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,,739.99
Dell,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core),Intel Iris Xe Graphics,8 GB,13.3 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,,1036.4
Dell,Intel Core i5 13th Gen i5-1345U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,,1464.21
Lenovo,Intel Core i5-1135G7,Intel Iris Xe Graphics,36GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,,629.99
Dell,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,,1188.21
LG,Intel Core i7,Intel HD Graphics,16 GB,14 Inches,1920 x 1080,1 TB SSD,Windows 11 Pro,,1453.53
Lenovo,Intel Core i7-8550U (2.8GHz),Intel HD Graphics 620,32GB,14 Inches,1920 x 1080,512GB SSD,Windows 11 Home,,1431.77
Lenovo,AMD Ryzen 7 PRO 7840U Octa-core (8 Core) 3.30 GHz,AMD Radeon 780M Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1277.42
HP,AMD Ryzen 7 7730U Octa-core (8 Core),AMD Radeon Graphics,32 GB,14 Inches,1920 x 1080,1 TB SSD,Windows 11 Pro,,1262.99
Dell,Intel Core i5 13th Gen i5-1345U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,,1347.21
HP,AMD Ryzen 7 7730U,AMD Radeon Graphics,32 GB,15.6 Inches,1920 x 1080,1 TB SSD,Windows 11 Home,,1249.0
Dell,Intel Celeron 4305U Dual-core (2 Core),Intel UHD Graphics 610HD,4 GB,1366 x 768,1366 x 768,64 GB Flash Memory,Chrome OS,,589.99
HP,AMD Ryzen 5 PRO 7540U Hexa-core (6 Core),AMD Radeon Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1383.18
Dell,Intel Core i7 13th Gen i7-1365U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,,1399.52
Lenovo,Intel Core i7-1355U,Intel HD Graphics,16GB,14 Inches,1920 x 1080,512GB SSD,Windows 11 Home,,1877.44
ASUS,Intel Core i7-13700H,Intel Iris Xe,16GB,14.5 Inches,2880 x 1800,1TB PCIe SSD,Windows 11 Home,,1039.99
Lenovo,Intel Core i5-1335U Processor,Intel Iris Xe Graphics,16 GB,13.3 Inches,1920 x 1200,512 GB SSD,Windows 10 Home,,892.32
Dell,Intel Core i7 12th Gen i7-1255U Deca-core (10 Core) 1.70 GHz,NVIDIA T550 with 4 GB English (US),16 GB,15.6 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,,1638.99
BMAX,Intel N4120,Intel 9th Gen UHD Graphics 600,8GB,11.6 Inches,1920*1080,256GB SSD,Windows 10,,289.0
Lenovo,Intel Core i7-8550U (2.8GHz),Intel HD Graphics 620,32GB,14 Inches,1920 x 1080,1TB SSD,Windows 11 Home,,1616.54
Dell,Intel N100 Quad-core,Intel HD Graphics,4GB,11.6 Inches,1366 x 768,128GB SSD,Windows 8.1,,490.99
HP,Intel Core i7 64GB RAM,Intel Iris Plus Graphics,DDR4-3200MHz,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Home,,1085.0
Dell,Intel Core i3-1115G4,Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080 pixels,512GB SSD,Windows 10 Home,,425.0
MSI,Intel Core i7-12650H,NVIDIA GeForce RTX 4060,64GB DDR5,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Home,4 - 4.9 lbs.,1399.99
Dell,Intel Core i7 13th Gen i7-13700H Tetradeca-core (14 Core),Intel Evo Platform,16 GB,15.6 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1599.99
CTL,Celeron N5100 (1.10GHz),Intel UHD Graphics,8GB,11.6 Inches,1920 x 1080,64GB Flash Memory,Chrome OS,,393.99
Lenovo,Intel Core i7-8550U (2.8GHz),Intel UHD Graphics 620,16GB,16 Inches,2560 x 1440,512GB PCIe SSD,Windows 10 Home,,2072.46
HP,Intel Core i7 13th Gen i7-13700H (14 Core) 2.40 GHz,NVIDIA RTX A1000,16 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,1.77 kg,2122.74
MSI,Intel Core i7,NVIDIA GeForce RTX 3060,16GB,17.3 Inches,1920 x 1080,1TB SSD,Windows 10 Home,,1649.97
Lenovo,2.1 GHz AMD Ryzen 5 5500U,AMD Radeon Graphics,8GB,14 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,,565.28
HP,AMD Ryzen 7 PRO 7840U,AMD Radeon Graphics,16GB,14 Inches,1920 x 1080,512GB SSD,Windows 11 Home,,1712.77
HP,AMD Ryzen 5 PRO 7540U,AMD Radeon 740M,16GB,16 Inches,1920 x 1200,256GB PCIe M.2 SSD,Windows 11 Pro (64-Bit),3.99 lb,1515.99
Acer,Celeron N5100,Intel UHD Graphics,4GB,15.6 Inches,1920 x 1200,32GB Flash Memory,Chrome OS,,344.99
Lenovo,AMD Ryzen 5 5500U,AMD Radeon Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,,565.58
Dell,Intel Celeron N4500 Dual-core (2 Core) 1.10 GHz,Intel UHD Graphics,8 GB,11.6 Inches,1366 x 768,64 GB Flash Memory,ChromeOS,,365.99
HP,AMD Ryzen 3 3250U Dual-Core 2.60GHz Processor (up to 3.50GHz),AMD Radeon Graphics,16GB,"14"" FHD (1920 x 1080) Micro-edge Display",1920 x 1080,512GB SSD,Windows 11 Home,,359.99
Dell,Intel Celeron N4500 Dual-core (2 Core) 1.10 GHz,Intel UHD Graphics,4 GB,11.6 Inches,1366 x 768,32 GB Flash Memory,Chrome OS,,494.99
LENOVO,Intel N100,Intel HD Graphics,4GB,14 Inches,1920 x 1200,128GB SSD,Chrome OS,,440.62
MSI,Intel Core i9,NVIDIA GeForce RTX 3070ti,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Home,,2131.91
Microsoft,Intel Core i5 11th Gen i5-1145G7 Quad-core (4 Core),Intel Iris Xe Graphics,16 GB,13.5 Inches,2256 x 1504,512 GB SSD,Windows 10 Home,,734.99
HP,Intel Core i7 13th Gen i7-13800H (14 Core) 2.50 GHz,NVIDIA RTX A1000 (6GB GDDR6),16 GB,16 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro (64-Bit),1.77 kg,2592.7
Dell,Intel Core i7 13th Gen i7-1365U Deca-core (10 Core) 1.30 GHz,Intel IrisX,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Pro,,1999.99
Dell,AMD Ryzen 3 7320C Quad-core (4 Core) 2.40 GHz,AMD Radeon 610M Graphics,4 GB,14 Inches,1920 x 1200,64 GB Flash Memory,ChromeOS,,551.28
Lenovo,Intel Core i5-1240P (2.2GHz),Intel Iris Xe Graphics,8GB,13.3 Inches,2560 x 1600,256GB SSD,Windows 10 Home,,549.0
Dell,Intel Celeron N4500 Dual-core (2 Core) 1.10 GHz,Intel UHD Graphics,4 GB,11.6 Inches,1366 x 768,32 GB Flash Memory,Chrome OS,,435.11
HP,Intel Core i5-1135G7,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,3 - 3.9 lbs.,636.79
Dell,Intel Core i3-1115G4,Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,415.0
ASUS,AMD Ryzen 9,NVIDIA GeForce RTX 3050,16GB,13.4 Inches,1920 x 1080,1TB SSD,Windows 10 Home,,2059.67
Dell,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core) 1.70 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,,1628.25
Microsoft,Intel Core i7-1165G7,Intel Iris Xe Graphics,16GB,13.5 Inches,2256 x 1504 PixelSense Touchscreen,256GB PCIe SSD,Windows 10 Pro,,789.99
Microsoft,Intel Core i7 12th Gen i7-1265U (10 Core),Intel Iris Xe Graphics,16 GB,13 Inches,2880 x 1920,512 GB SSD,Windows 10 Pro,31 oz,1999.99
Lenovo,Intel Core i7 13th Gen i7-1355U Deca-core (10 Core),Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,,1225.3
SMART BUY PROBOOK,Intel Core i5-1335U,Intel HD Graphics 620,16GB,14 Inches,1920 x 1080,256GB SSD,Windows 11 Home,,843.83
Acer,Intel Celeron N4500 Dual-core (2 Core) 1.10 GHz,Intel UHD Graphics,4 GB,11.6 Inches,1366 x 768,32 GB Flash Memory,Chrome OS,,279.99
ASUS,Intel Core i5-11400H Processor,GeForce RTX 3050,8GB DDR4 RAM,17.3 Inches,1920 x 1080,512GB PCIe NVMe M.2 SSD,Windows 11 Home,5.73 lbs.,825.98
LG,Intel Core i7 13th Gen i7-1360P Dodeca-core (12 Core) 2.20 GHz,Intel Iris Xe Graphics,32 GB,16 Inches,2560 x 1600,512 GB SSD,Windows 11 Pro,,1613.2
Samsung,Intel Core i7 12th Gen i7-1260P (1.70GHz),Intel Iris Xe Graphics,16 GB,14 Inches,1920 x 1080,256 GB SSD,Windows 11 Pro,,1169.99
Samsung,Intel® Core™ i3,Intel® HD Graphics,8GB,13.3 Inches,1366 x 768,128GB eMMC,Chrome OS,,749.99
Lenovo,Intel Core i5-1130G7,Intel Iris Xe Graphics,16GB,13.3 Inches,1920 x 1080,512GB SSD,Windows 10 Home,,669.99
Dell,AMD Ryzen 5 7520C Quad-core (4 Core) 2.80 GHz,AMD Radeon 610M Graphic,8 GB,14 Inches,1920 x 1200,256 GB SSD,ChromeOS,,797.07
Dell,Intel Core i3-1115G4,Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,4,375.0
HP,Intel Core i7 12th Gen i7-1270P Dodeca-core (12 Core),Intel Iris Plus Graphics,16 GB,14 Inches,1920 x 1200,512 GB SSD,Windows 11 Home,,1049.63
MSI,Intel Core i5 1240P (1.70GHz),Intel Iris Xe Graphics,16GB,14 Inches,2880 x 1800,512GB SSD,Windows 11 Pro,3.61 lbs.,889.28
HP,Intel Core i3-1125G4,Intel HD Graphics,32GB,17.3 Inches,1600x900,1TB SSD,Windows 11 S,4 - 4.9 lbs.,550.79
Dell,Intel Core i3-7100U (1.6GHz),Intel HD Graphics 620,8GB,11.6 Inches,1366 x 768,256GB SSD,Windows 10 Home,,707.99
Dell,Intel Core i7 13th Gen i7-1365U Deca-core (10 Core) 1.80 GHz,Intel Evo Platform,32 GB,14 Inches,2560 x 1600,512 GB SSD,Windows 11 Pro,,2381.99
Asus,Intel Core i7 11th Gen i7- (4 Core) 2.80 GHz,Intel HD Graphics,16 GB,14 Inches,1920 x 1080,512 GB SSD,Windows 10 Home,,908.92
HP,AMD Ryzen 3-3250 (up to 3.50GHz),AMD Radeon Graphics,16 GB,"14"" FHD (1920 x 1080)",1920 x 1080,512 GB SSD,Windows 11 Pro,,399.0
HP,Intel Core i7 13th Gen,Intel Iris Xe Graphics,16GB,16 Inches,1920 x 1200,512GB SSD,Windows 11 Pro,3.88lb,1599.99
Dell,AMD Ryzen 7 5825U,AMD Radeon Graphics,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,4,769.0
Lenovo,Intel Core i3 11th Gen 1115G4 (3.00GHz),Intel UHD Graphics,8GB,15.6 Inches,1366 x 768,256 GB PCIe SSD,Windows 11 in S mode,3.75 lbs.,374.79
Lenovo,8th Gen i5-8265U,Intel HD Graphics 620,8GB,14 Inches,1080p,512GB SSD,Windows 10 Home,,866.99
Acer,Intel Core i7 11th Gen 11800H (2.30GHz),NVIDIA GeForce RTX 3070,16GB,15.6 Inches,1920 x 1080,1TB HDD,Windows 11 Home,5.07 lbs.,1398.0
Dell,Intel Core i5 13th Gen i5-1345U Deca-core (10 Core) 1.60 GHz,Intel Evo Platform,16 GB,14 Inches,2560 x 1600,512 GB SSD,Windows 11 Pro,,2271.99
MSI,Intel Core i7 13th Gen i7-13700H (3.70GHz),NVIDIA GeForce RTX 4080,16 GB,16 Inches,1900 x 1200,1 TB SSD,Windows 11 Home,,2124.99
HP,Intel Core i7 13th Gen 13700HX (2.10GHz),NVIDIA GeForce RTX 4070,16 GB,17.3 Inches,2560 x 1440,1 TB PCIe SSD,Windows 11 Home,6.15 lbs.,1949.99
Dell,Intel Core i5 13th Gen i5-1335U Deca-core (10 Core) 1.30 GHz,Intel Iris Xe Graphics,16 GB,14 Inches,2560 x 1600,256 GB SSD,Windows 11 Pro,,2027.96
Lenovo,Intel Core i7-13800H vPro® Processor,GeForce RTX 4080,32 GB,16 Inches,2560 x 1600,1 TB,Windows 10 Home,,2199.0
MSI,Intel Core i7 13th Gen 1360P (2.20GHz),Intel Iris Xe Graphics,32GB,14 Inches,2880 x 1800,1TB NVMe SSD,Windows 11 Pro,3.51 lbs.,1715.6
MSI,Intel Core i7-12700H,NVIDIA GeForce RTX 3070 Ti,32GB,17.3 Inches,1920 x 1080,2TB PCIe SSD,Windows 11 Home,6.39 lbs.,2223.16
