Brand,CPU,GPU,RAM,Monitor,Resolution,Storage,OS,Weight,Price
Acer,Intel Core i3-1005G1,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 10 Pro S,4 - 4.9 lbs.,479.78
Acer,Intel Core i3-1005G1,Intel HD Graphics,20GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Pro S,4 - 4.9 lbs.,599.78
HP,Intel Core i7-11800H,NVIDIA GeForce RTX 3060,16GB,16.1 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,1592.0
Dell,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,512GB PCIe SSD,Windows 11 Pro,3 - 3.9 lbs.,599.79
Dell,Intel Core i5-1135G7,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 11,3 - 3.9 lbs.,629.79
Lenovo,Intel Celeron N4020,Intel HD Graphics,4GB,14 Inches,1920 x 1080,64GB eMMC,Windows 10 Home,3 - 3.9 lbs.,246.99
HP,Intel Core i7-1260P 12-Cores Processor,Intel Iris Xe Graphics,32GB DDR4,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 11,4 - 4.9 lbs.,1269.0
HP,Intel Core i3-1115G4,Intel HD Graphics,16 GB,15.6 Inches,1920 x 1080,512 GB PCIe NVMe M.2 Solid State Drive,Windows 10 Home,None,586.79
HP,AMD Ryzen 5 7530U,AMD Radeon Graphics,32GB,17.3 Inches,1600 x 900,512GB SSD,Windows 11 Pro,None,722.0
Acer,"Intel Core i7-11800H (2.3GHz, Max Boost Frequency Up to 4.6GHz, 24MB Smart Cache, 16 Threads)",NVIDIA GeForce RTX 3050 Ti 4GB Graphic Dedicated,32GB DDR4 Memory,15.6 Inches,1920 x 1080,2TB Solid State Drive,Windows 11 Home,4 - 4.9 lbs.,1179.79
Acer,"Intel Core i7-11800H (Octa-core, 16 Threads, base clock speed 2.3GHz, max turbo to 4.6GHz, 24MB L3 Cache)",NVIDIA GeForce RTX 3050 Ti (4GB dedicated GDDR6 VRAM),32GB DDR4,"15.6"" FHD 144Hz IPS Display; 15.6"" widescreen LED-backlit IPS display with 1920 x 1080 resolution;",,,,None,1119.79
Acer,Intel Core i7-11800H 8 cores processor,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,32GB DDR4,15.6 Inches,1920 x 1080,2TB PCIe SSD,Windows 11,4 - 4.9 lbs.,1199.79
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti,8GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,5 - 5.9 lbs.,967.79
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti,16GB,15.6 Inches,1920 x 1080,2TB PCIe SSD,Windows 11,None,1189.0
Acer,Intel Core i7-11800H 8 cores processor,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,32GB DDR4,15.6 Inches,1920 x 1080,2TB PCIe SSD,Windows 11 Pro,4 - 4.9 lbs.,1156.79
Acer,Intel Core i7-11800H 8 cores processor,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,32GB DDR4,15.6 Inches,1920 x 1080,512GB PCIe SSD,Windows 11,4 - 4.9 lbs.,1099.79
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti,8GB,15.6 Inches,1920 x 1080,2TB NVMe SSD,Windows 11 Pro,5 - 5.9 lbs.,1186.79
Acer,AMD Ryzen 7 6800H,NVIDIA GeForce RTX 3070 Ti,16GB,15.6 Inches,2560 x 1440,1024GB SSD,Windows 11 Home,None,1198.99
Acer,Intel Core i5-12500H,NVIDIA GeForce RTX 3050 Ti,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11,5 - 5.9 lbs.,899.79
Acer,Intel Core i5-12500H,NVIDIA GeForce RTX 3050 Ti,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11,5 - 5.9 lbs.,899.79
MSI,Intel Core i5-10200H,NVIDIA GeForce GTX 1650 Max-Q,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10,None,766.69
ASUS,Intel Core i9-12900H,GeForce RTX 3060,32GB LPDDR5 4800MHz,15.6 Inches,4K Ultra HD (3840x2160),2TB PCIe NVMe SSD,Windows 11 Pro-64,None,2999.99
ASUS,Intel Core i9-12900H,GeForce RTX 3060,32GB,15.6 Inches,4K Ultra HD (3840x2160),1TB SSD,Windows 11 Pro,None,2945.0
Lenovo,Intel Core i5-11300H,NVIDIA GeForce GTX 1650,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,899.99
LG,Intel Core i5 8 GB Total RAM 512 GB SSD,,,14 Inches,1920 x 1080,512 GB SSD,Windows 11 Pro,None,1199.0
ASUS,AMD Ryzen 9 5900HX,GeForce RTX 3050 Ti,16GB,15.6 Inches,1920 x 1080,1TB PCIe NVMe SSD,Windows 11 Pro,None,2319.0
Gigabyte,Intel Core i7-12700H,NVIDIA RTX 3070 Ti,16GB,"17.3"" Full HD (1920x1080)",360Hz Refresh Rate,2x1TB PCIe NVMe SSD (2TB available storage),Windows 11 Home,None,3299.0
Lenovo,Intel Core i7-1165G7,Intel HD Graphics,12GB,14 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,689.99
ASUS,Intel Core i9-12900H,GeForce RTX 3060,32GB LPDDR5,15.6 Inches,4K Ultra HD (3840x2160),1TB PCIe NVMe SSD,Windows 11 Pro,None,2950.0
ASUS,"Intel Celeron N3350 (2M Cache, up to 2.4 GHz)",Intel HD Graphics,4 GB,14 Inches,1366 x 768,32 GB eMMC storage and USB Type-C (Gen 1) and Type-A ports,Chrome OS,None,294.99
Lenovo,Intel Core i5-1240P,Intel Iris Xe Graphics,8GB,15.6 Inches,2560 x 1600,256GB SSD,Windows 11 Home,None,699.99
Acer,AMD Ryzen 5 7520U,AMD Radeon Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,579.0
Acer,"Intel Core i7-11800H (Octa-core, 16 Threads, base clock speed 2.3GHz, max turbo to 4.6GHz, 24MB L3 Cache)",NVIDIA GeForce RTX 3050 Ti (4GB dedicated GDDR6 VRAM),32GB DDR4,"15.6"" FHD 144Hz IPS Display; 15.6"" widescreen LED-backlit IPS display with 1920 x 1080 resolution;",,,,None,1096.69
Acer,"Intel Core i7-11800H (Octa-core, 16 Threads, base clock speed 2.3GHz, max turbo to 4.6GHz, 24MB L3 Cache)",NVIDIA GeForce RTX 3050 Ti (4GB dedicated GDDR6 VRAM),16GB DDR4,"15.6"" FHD 144Hz IPS Display; 15.6"" widescreen LED-backlit IPS display with 1920 x 1080 resolution;",,,,None,1066.69
Acer,"Intel Core i7-11800H (Octa-core, 16 Threads, base clock speed 2.3GHz, max turbo to 4.6GHz, 24MB L3 Cache)",NVIDIA GeForce RTX 3050 Ti (4GB dedicated GDDR6 VRAM),32GB DDR4,"15.6"" FHD 144Hz IPS Display; 15.6"" widescreen LED-backlit IPS display with 1920 x 1080 resolution;",,,,None,1096.69
Acer,"Intel Core i7-11800H (Octa-core, 16 Threads, base clock speed 2.3GHz, max turbo to 4.6GHz, 24MB L3 Cache)",NVIDIA GeForce RTX 3050 Ti (4GB dedicated GDDR6 VRAM),32GB DDR4,"15.6"" FHD 144Hz IPS Display; 15.6"" widescreen LED-backlit IPS display with 1920 x 1080 resolution;",,,,None,1069.79
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti,8GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,5 - 5.9 lbs.,1056.79
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti,16GB,15.6 Inches,1920 x 1080,2TB NVMe SSD,Windows 11 Home,5 - 5.9 lbs.,1196.79
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti,16GB DDR4,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 10 Pro,None,1039.79
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,1045.69
Acer,"Intel Core i7-11800H (Octa-core, 16 Threads, base clock speed 2.3GHz, max turbo to 4.6GHz, 24MB L3 Cache)",NVIDIA GeForce RTX 3050 Ti (4GB dedicated GDDR6 VRAM),16GB DDR4,"15.6"" FHD 144Hz IPS Display",1920 x 1080,1TB PCIe SSD,Windows 11 Home,None,1066.69
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti,32GB DDR4,15.6 Inches,1920 x 1080,512GB PCIe SSD,Windows 11,None,1039.79
Acer,Intel Core i7-11800H,NVIDIA GeForce RTX 3050 Ti,32GB,15.6 Inches,1920 x 1080,2TB NVMe SSD,Windows 11 Home,5 - 5.9 lbs.,1276.79
Acer,"Intel Core i7-11800H (Octa-core, 16 Threads, base clock speed 2.3GHz, max turbo to 4.6GHz, 24MB L3 Cache)",NVIDIA GeForce RTX 3050 Ti (4GB dedicated GDDR6 VRAM),16GB DDR4,"15.6"" FHD 144Hz IPS Display; 15.6"" widescreen LED-backlit IPS display with 1920 x 1080 resolution;",,,,None,1046.69
Acer,Intel Core i7-11800H 8 cores processor,NVIDIA GeForce RTX 3050 Ti 4GB GDDR6,32GB DDR4,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 11,4 - 4.9 lbs.,1076.79
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1650,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Home,5 - 5.9 lbs.,941.78
Acer,Intel Core i5-12500H,NVIDIA GeForce RTX 3050 Ti,32GB DDR4,15.6 Inches,1920 x 1080,1TB SSD,Windows 11,5 - 5.9 lbs.,999.79
Acer,Intel Core i5-12500H,NVIDIA GeForce RTX 3050 Ti,32GB DDR4,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,5 - 5.9 lbs.,1018.79
Acer,Intel Core i5-12500H,NVIDIA GeForce RTX 3050 Ti,32GB DDR4,15.6 Inches,1920 x 1080,512GB PCIe SSD,Windows 11,5 - 5.9 lbs.,946.79
ACER,Intel Core i5-9300H,NVIDIA GeForce GTX 1650,24GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,5 - 5.9 lbs.,1096.78
Dell,Intel Core i9-12900H vPRO,NVIDIA RTX A1000,32GB,14.0 Inches,1920 x 1200,1TB PCIe NVMe SSD,Windows 10 Pro,None,1734.99
Dell,Intel Core i5-1135G7,Intel HD Graphics 620,32GB,15.6 Inches,1920 x 1080,1TB HDD,Windows 11 Home,None,666.79
Lenovo,AMD Ryzen 7 4700U,Vega 6,8GB,14 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,3 - 3.9 lbs.,739.99
Lenovo,Intel Celeron N4020,Intel UHD Graphics,4GB,14 Inches,1920 x 1080,1TB SSD,Windows 11 Pro S,3 - 3.9 lbs.,409.99
Acer,Intel Core i3-1115G4,Intel HD Graphics,4GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro S,4.19 lbs,498.99
Acer,Intel Core i3-1115G4,Intel HD Graphics,4GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Pro S,4 - 4.9 lbs.,468.99
ASUS,AMD Ryzen 7 5800HS,AMD Radeon Graphics,24GB,16 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,694.49
Acer,Intel Core i7 11th Gen 11800H (2.30 GHz),NVIDIA GeForce RTX 3060,16 GB,15.6 Inches,1920 x 1080 IPS,1 TB HDD,Windows 10 Home,5.07 lbs.,1398.0
HP,Intel Core i7-1165G7,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,1TB PCIe NVMe M.2 Solid State Drive,Windows 11 Home,None,1299.99
HP,AMD Ryzen 5 7530U,AMD Radeon Graphics,32GB,17.3 Inches,1600 x 900,1TB SSD,Windows 11 Pro,None,732.0
Lenovo,AMD Ryzen 7 5700U,AMD Radeon Graphics,8GB,14.0 Inches,1920 x 1080,256GB SSD,Windows 11 Home,None,479.99
Lenovo,Intel Core i7-1165G7,Intel HD Graphics,12GB,14 Inches,1920 x 1080,1TB SSD,Windows 10 Home,None,769.99
HP,Intel Core i5-11400 6-Core Processor,NVIDIA GeForce GTX 1660 Super Graphics,16GB,19.5 Inches,1920 x 1080,1TB PCIe NVMe M.2 SSD,Windows 11 Home,None,979.99
HP,Intel Core i5-11400 6-Core Processor,NVIDIA GeForce GTX 1660 Super Graphics,16GB,16 Inches,1920 x 1080,256GB PCIe NVMe M.2 SSD + 1TB HDD,,None,926.99
HP,Intel Core i5-11400 6-Core Processor,NVIDIA GeForce GTX 1660 Super Graphics,16GB,19.5 Inches,1920 x 1080,512GB PCIe NVMe M.2 SSD,Windows 11 Home,None,938.99
HP,Intel Celeron N4120,Intel UHD Graphics,4GB,14 Inches,1920 x 1200,64GB SSD,Chrome OS,None,316.79
Dell,Intel Core i5-1135G7,Intel UHD Graphics,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,659.79
Dell,Intel Core i5-1135G7,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Home,None,485.0
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1650,16GB,15.6 Inches,1920 x 1080,256GB NVMe SSD,Windows 10 Pro,5 - 5.9 lbs.,876.99
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1650,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro,5 - 5.9 lbs.,949.99
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1650,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Home,5 - 5.9 lbs.,999.79
Acer,,,,,,,,None,899.79
Acer,Intel Core i5-12500H,NVIDIA GeForce RTX 3050 Ti,32GB DDR4,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,5 - 5.9 lbs.,1018.79
Acer,Intel Core i5-12500H,NVIDIA GeForce RTX 3050 Ti,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11,5 - 5.9 lbs.,956.79
Acer,Intel Core i5-12500H,NVIDIA GeForce RTX 3050 Ti,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11,5 - 5.9 lbs.,956.79
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1650,16GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Home,5 - 5.9 lbs.,879.78
Dell,AMD Ryzen 5 6600H,GeForce RTX 3050,32GB DDR5,15.6 Inches,1920 x 1080,2TB PCIe SSD,Windows 11 Pro,None,889.99
Lenovo,Intel Celeron N4020,Intel HD Graphics,4GB,14 Inches,1920 x 1080,128GB SSD,Windows 11 Pro S,3 - 3.9 lbs.,304.99
Lenovo,Intel Celeron N4020,Intel HD Graphics,4GB,14 Inches,1920 x 1080,256GB SSD,Windows 11 Pro S,3 - 3.9 lbs.,324.99
Acer,Intel Core i3-1115G4,Intel HD Graphics,4GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Pro S,4 - 4.9 lbs.,639.99
Acer,Intel Core i3-1115G4,Intel HD Graphics,4GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Pro S,4 - 4.9 lbs.,579.99
Lenovo,Intel Core i5 2.40 GHz,Intel HD Graphics 620,8GB,12.5 Inches,1366 x 768,256GB SSD,Windows 10 Pro (Renewed),None,215.0
HP,Intel Core i3-1115G4,Intel UHD Graphics,20GB,15.6 Inches,1920 x 1080,512GB NVMe SSD,Windows 10 Home,None,536.59
HP,Intel Core i3-1115G4,Intel UHD Graphics,32GB,15.6 Inches,1920 x 1080,1TB PCIe NVMe M.2 SSD,Windows 10 Home,None,499.79
HP,Intel Core i3-1115G4,Intel UHD Graphics,32GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 10 Home,None,559.79
HP,Intel Core i3-1115G4,Intel UHD Graphics,20GB,15.6 Inches,1920 x 1080,1TB NVMe SSD,Windows 10 Home,None,549.79
HP,Intel Core i3-1115G4,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB NVMe SSD,Windows 10 Home,None,436.89
Lenovo,Celeron N4500,Intel UHD Graphics,4GB,15.6 Inches,1920 x 1080,64GB eMMC,Chrome OS,None,324.99
HP,Intel Core i5-11400 6-Core Processor,NVIDIA GeForce GTX 1660 Super Graphics,32GB DDR4 SDRAM,21.5 Inches,1920 x 1080,1TB PCIe NVMe M.2 SSD,Windows 11 Home,None,1029.99
HP,Intel Core i5-11400 6-Core Processor,NVIDIA GeForce GTX 1660 Super Graphics,16GB,17.3 Inches,1920 x 1080,512GB SSD + 1TB HDD,Windows 11 Home,None,1029.99
Dell,Intel Core i7-1260P,NVIDIA GeForce MX550,32GB DDR4,16 Inches,3840 x 2400,512GB SSD,Windows 11 Pro,4.5,999.0
Dell,Intel Core i5-1035G1,Intel HD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro S,3 - 3.9 lbs.,599.79
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1050,20GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,886.99
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1050,20GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,896.99
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1650,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,999.99
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1650,32GB DDR4,15.6 Inches,1920 x 1080,256GB M.2 SSD,Windows 10 Home,None,986.48
Lenovo,Intel Core i5 11th Gen i5-1135G7 Quad-core (4 Core) 2.40 GHz,Intel Iris Xe Graphics,8 GB,13.3 Inches,2560 x 1600,256 GB SSD,Windows 10 Pro,None,469.99
HP,Intel Core i7-1260P,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,1024GB SSD,Windows 11 Home,None,829.99
HP,Intel Core i7-1260P,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,789.99
ASUS,AMD Ryzen 7 5800HS,AMD Radeon Graphics,40GB,16 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,711.0
ASUS,AMD Ryzen 7 5800HS,AMD Radeon Graphics,12GB,16 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,634.49
ASUS,AMD Ryzen 7 6800H,NVIDIA GeForce RTX 3050 Ti,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,1039.99
HP,Intel Core i7-1165G7,Intel Iris Xe,32GB,15.6 Inches,1920 x 1080,1TB PCIe SSD,Windows 10 Pro,None,1204.99
Lenovo,Intel Core i7-1195G7,Intel Iris Xe Graphics,16GB,14 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,None,879.99
Dell,Intel Core i5-1135G7,Intel UHD Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 11 Pro,None,477.79
Dell,Intel Core i5-1135G7,Intel UHD Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro,None,564.79
Dell,Intel Core i5-1135G7 Quad-core processor,Intel Iris Xe Graphics,12GB,15.6 Inches,1920 x 1080,256GB Solid State Drive,Windows 10 Home,None,516.79
Dell,Intel Core i5-1035G1,Intel HD Graphics,8GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Pro S,3 - 3.9 lbs.,569.79
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1050,8GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,886.99
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1050,24GB DDR4,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,1016.99
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1050,12GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,856.99
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1050,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Home,None,893.78
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1050,12GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,889.78
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1650,12GB,15.6 Inches,1920 x 1080,256GB M.2 SSD,Windows 10 Home,None,865.48
HP,Intel Core i7-1260P,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 11 Home,None,939.99
Dell,Intel Core i7-1255U,Intel Iris Xe Graphics,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Pro,4,749.0
Lenovo,Intel Core i7-6600U (2.6GHz),Intel HD Graphics 620,16GB,14 Inches,2560 x 1440,512GB SSD,Windows 10 Pro 64-bit,3.00 lbs.,1599.99
ASUS,AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 3080,  AMD Radeon Graphics,16GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 10 Home,None,1659.99
MSI,Intel Core i7 11th Gen 11375H (3.30GHz),NVIDIA GeForce RTX 3060,16GB,15.6 Inches,1920 x 1080 IPS-Level 144 Hz,1TB NVMe SSD,Windows 11 Home,3.73 lbs.,1436.96
MSI,Intel Core i7-12650H,NVIDIA GeForce RTX 4060,32GB,15.6 Inches,1920x1080,1TB SSD,Windows 11 Home,None,1189.99
HP,Intel Core i5-1035G1,Intel UHD Graphics,8GB,15.6 Inches,1366 x 768,256GB SSD,Windows 10 Home,None,699.99
Dell,Intel Core i5-1135G7,Intel UHD Graphics,32GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,582.0
Lenovo,Intel Core i7-1185G7 vPro,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Pro,None,1699.99
HP,AMD Ryzen 5 5500U,AMD Radeon Graphics,16GB,15.6 Inches,1366 x 768,1024GB SSD,Windows 11 Home,None,559.99
Lenovo,AMD Ryzen 5 5600H,AMD Radeon Graphics,8GB,15.6 Inches,2560x1600,512GB SSD,Windows 11 Home,None,579.99
Acer,Intel Core i5-9300H,NVIDIA GeForce GTX 1050,20GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,1066.99
Acer,Intel Core i3-1115G4,Intel HD Graphics,4GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 10 Pro S,4 - 4.9 lbs.,529.0
Lenovo,Intel Core i3-10110U Processor,Intel Integrated Graphics,4GB DDR4 OnBoard RAM,13.3 Inches,1920 x 1080,64GB SSD,Chrome OS,None,440.99
ASUS,AMD Ryzen 7 5800HS,AMD Radeon Graphics,24GB,16 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,679.99
Lenovo,"Intel 10th Generation Core i7-10510U Processor (4 Core, Up to 4.9GHz boost, 8MB Cache)",,,,,,,None,1189.99
Lenovo,MediaTek MT8173C,PowerVR GX6250,4GB,11.6 Inches,1366 x 768,32GB SSD,Chrome OS,None,255.99
MSI,Intel Core i7-12650H,NVIDIA GeForce RTX 4060,32GB,15.6 Inches,1920x1080,512GB SSD,Windows 11 Home,None,1139.99
Lenovo,AMD A6-9225,AMD Radeon Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 10 Pro,4 - 4.9 lbs.,499.99
ASUS,AMD Ryzen 7 6800H,NVIDIA GeForce RTX 3050 Ti,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,1149.99
HP,Intel Core i7-1355U,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,1024GB SSD,Windows 11 Home,None,929.99
Lenovo,MediaTek MT8173C,PowerVR GX6250,4GB,11.6 Inches,1366 x 768,32GB eMMC,Chrome OS,None,256.99
HP,Intel Core i5-1240P,Intel Iris Xe Graphics,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,679.99
Dell,Intel Core i5-1135G7,Intel UHD Graphics,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,582.79
Lenovo,Intel Core i7-1165G7,Intel Iris X Graphics,8GB,14 Inches,1920 x 1080,512GB SSD,Windows 10 Home,None,772.0
Lenovo,"Intel Core i7-1165G7 (4C / 8T, 2.8 / 4.7GHz, 12MB)",Integrated Intel Iris Xe Graphics,16GB,"14"" FHD IPS 400nits Anti-glare",,512GB SSD,Windows 10 Pro,None,1549.0
HP,"11th Gen Intel Quad-Core i5-1135G7 (Beats i7-1065G7) (Base Clock 2.4GHz, Max Boost Clock Up to 4.2GHz, 8MB Smart Cache, 8 Threads) ",,,,,,,3 - 3.9 lbs.,589.79
Acer,Intel Core i7 11th Gen 11800H,NVIDIA GeForce RTX 3070,32GB,15.6 Inches,1920 x 1080,1TB SSD,Windows 11 Home,None,1249.99
Lenovo,"Intel Celeron N4020 (2 Cores 2 Threads, base clock speed 1.1GHz, Max turbo to 2.8GHz, 4MB L3 Cache); 4GB DDR4 2400MHz Memory; 128GB PCIe NVMe M.2 SSD   ",,,,,,,None,279.99
HP,Intel Celeron N4000, ,4 GB,14 Inches,1366 x 768,32 GB eMMC,"Chrome (14a-na0030nr, Mineral Silver)",None,344.0
HP,Intel Core i7-1260P 12-Cores Processor,Intel Iris Xe Graphics,32GB DDR4,15.6 Inches,1920 x 1080,2TB PCIe SSD,Windows 11 Pro,4 - 4.9 lbs.,1229.0
Acer,Intel Core i5-11400H,NVIDIA GeForce RTX 3050Ti,16GB,15.6 Inches,1920 x 1080,512GB SSD,Windows 11 Home,None,739.99
Lenovo,AMD A6-9225,AMD Radeon Graphics,16GB,15.6 Inches,1920 x 1080,2TB SSD,Windows 10 Pro,4 - 4.9 lbs.,679.99
Lenovo,AMD A6-9225,AMD Radeon Graphics,8GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 10 Pro,4 - 4.9 lbs.,419.99
Lenovo,AMD A6-9225,AMD Radeon Graphics,16GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 10 Pro,4 - 4.9 lbs.,459.99
Lenovo,Intel Core i5 i5-1135G7 Quad-core (4 Core) 2.40 GHz,Intel Iris Xe Graphics,8 GB,13.3 Inches,2560 x 1600,256 GB SSD,Windows 10 Pro,None,999.99
Acer,Intel Celeron N4000,Intel UHD Graphics,4GB,11.6 Inches,1920 x 1200,32GB eMMC,Chrome OS,None,229.99
HP,Intel Celeron N3060,Intel HD Graphics 400,2GB,11.6 Inches,1366 x 768,16GB eMMC,Chrome OS,None,274.0
HP,"Intel Core i3-1115G4 Processor (3.00 GHz base frequency, 6MB Cache, up to 4.10GHz)",Intel UHD Graphics,32GB,"17.3-inch HD+ (1600 x 900) Non-touch Display, Intel UHD Graphics Tech Specs: 2 x SuperSpeed USB 3.0 Type-A, 1 x SuperSpeed USB 2.0 Type-A, 1 x HDMI, 1 x RJ-45 Connector, 1 x Headphone/Microphone Combo, 1 x Micro SD Card Reader Operating System: Windows 11 Home",,,,None,637.69
Lenovo,11th Gen Core i3-1115G4,Intel HD Graphics 620,8GB,15.6 Inches,1366 x 768,256GB PCIe SSD,Windows 11 Home,None,429.99
Lenovo,Intel Pentium Silver N6000,Intel UHD Graphics,4GB,15.6 Inches,1920 x 1080,128GB SSD,Windows 11 Home,None,279.99
HP,AMD Ryzen 5 7530U,AMD Radeon Graphics,8GB,15.6 Inches,1920 x 1080,256GB PCIe SSD,Windows 11 Home,None,634.49
Acer,Intel Core i3-1005G1 Processor,Intel UHD Graphics,8GB DDR4,15.6 Inches,1920 x 1080,128GB NVMe SSD,Windows 10 Home,None,438.2
Lenovo,AMD A6-9225,AMD Radeon Graphics,8GB,15.6 Inches,1920 x 1080,256GB SSD,Windows 10 Pro,4 - 4.9 lbs.,439.99
